pl_hostname,pl_letter,pl_disc,ra,dec,pl_trandep,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranflag,pl_trandur,pl_pnum,pl_k2flag,pl_kepflag,pl_facility,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orblper,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,st_optmag,st_j,st_h,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_radj,pl_radjerr1,pl_radjerr2,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_eqt,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_eccen,pl_eccenerr1,pl_eccenerr2,pl_density,pl_rade,pl_bmasse,mu,H,delta,snr
Kepler-415,b,2014,293.80443399999996,38.639131,0.00030071732512145855,,,,1,0.019698670065076872,2,0,1,Kepler,90.0,,,,0.67,,,0.64,,,,,,15.842,14.091,13.434000000000001,0.20433031594525314,,,0.10800000000000001,0.012,-0.009000000000000001,0.377,0.321,-0.275,,4.176,,,,,,371.1488908704923,1.2105699189413777,119.8213092861924,32.0,,,
Kepler-415,c,2014,293.80443399999996,38.639131,0.0010416049941899905,,,,1,0.02553532825565889,2,0,1,Kepler,90.0,,,,0.67,,,0.64,,,,,,15.842,14.091,13.434000000000001,0.33350685127506174,,,0.201,0.013999999999999999,-0.011000000000000001,0.018,,,,8.708,,,,,,2.748921994549182,2.253005126918675,5.720911318704146,2.0,,,
Kepler-416,b,2014,291.556965,39.227287,0.00045049282532050127,,,,1,0.033211372946794084,2,0,1,Kepler,90.0,,,,1.0,,,1.07,,,,,,14.027999999999999,12.874,12.575999999999999,0.3077748411807889,,,0.221,0.08800000000000001,-0.028999999999999998,0.183,0.168,-0.124,,6.319,,,,,,21.025791428562076,2.4771847415374486,58.16259840682549,32.0,,,
Kepler-416,c,2014,291.556965,39.227287,0.00044237600366897807,,,,1,0.041355903396802327,2,0,1,Kepler,90.0,,,,1.0,,,1.07,,,,,,14.027999999999999,12.874,12.575999999999999,0.47744235260637974,,,0.21899999999999997,0.023,-0.013999999999999999,0.0207,,,,12.209,,,,,,2.4440837539839784,2.4547667800755706,6.579048016509768,2.0,,,
Kepler-417,b,2014,293.824314,42.779705,0.0006830229392385105,,,,1,0.032695816533229484,2,0,1,Kepler,90.0,,,,0.9,,,0.81,,,,,,15.886,14.425999999999998,13.958,0.4640312696094494,,,0.20600000000000002,0.077,-0.015,0.035,0.029,-0.025,,12.331,,,,,,4.965288260121956,2.3090500305733683,11.123994230813619,2.0,,,
Kepler-417,c,2014,293.824314,42.779705,0.0009270930648538551,,,,1,0.035768698074541506,2,0,1,Kepler,90.0,,,,0.9,,,0.81,,,,,,15.886,14.425999999999998,13.958,0.5507169112165765,,,0.24,0.017,-0.012,0.0242,,,,15.943,,,,,,2.1709995036336385,2.690155375425283,7.69144743959113,2.0,,,
Kepler-418,b,2014,294.433512,38.35545,0.012799128016383603,2455008.5975,0.00066,-0.00066,1,0.426,1,0,1,Kepler,89.95200000000001,0.040999999999999995,-0.040999999999999995,4.35,0.98,0.08,-0.08,1.09,0.14,-0.14,5820.0,100.0,-100.0,14.696,13.493,13.243,1.7517980127854764,,,1.2,0.16,-0.16,1.1,,,221.3744609925312,86.67856,7e-05,-7e-05,0.2,0.11,-0.11,0.789454364957687,13.450776877126417,349.6112472541423,2.0,48.25442379084508,7.209233431099485e-05,0.03379348828443428
Kepler-419,b,2014,295.41789900000003,51.184765000000006,0.003214510555426684,,,,1,0.31264387011371997,2,0,1,Kepler,88.95,0.14,-0.17,95.2,1.39,0.08,-0.07,1.74,0.07,-0.07,6430.0,79.0,-79.0,13.005,12.088,11.899000000000001,0.37,0.007,-0.006,0.96,0.12,-0.12,2.5,0.3,-0.3,672.3850255504277,69.7546,0.0007,-0.0009,0.833,0.013,-0.013,3.5043251285408683,10.760621501701133,794.571016486687,2.0,41.272454802516236,1.935971237233651e-05,0.016851665744513713
KOI-1257,b,2014,291.22517999999997,44.927383,0.007307514855368077,2455006.79454,0.0003,-0.0003,1,0.3779482390775793,1,0,1,Kepler,89.66,0.24,-0.38,141.3,0.99,0.05,-0.05,1.13,0.14,-0.14,5520.0,80.0,-80.0,14.867,13.222000000000001,12.827,0.382,0.006,-0.006,0.94,0.12,-0.12,1.45,0.35,-0.35,511.0,86.647661,3.4e-05,-3.4e-05,0.772,0.045,-0.045,2.16502305151116,10.53644188708236,460.8511895622784,2.0,51.84995877712992,5.648975785203965e-05,0.0320710846904011
Kepler-421,b,2014,283.256822,45.087776,0.002516468632523903,2455325.7674,0.0012,-0.0012,1,0.6579,1,0,1,Kepler,89.965,0.024,-0.031,160.0,0.79,0.03,-0.03,0.76,0.03,-0.03,5308.0,50.0,-50.0,13.354000000000001,12.009,11.619000000000002,1.219,0.089,-0.089,0.371,0.017,-0.013999999999999999,0.0508,,,185.0,704.1984,0.0016,-0.0016,0.041,0.095,-0.034,1.2337298334367788,4.1585318511782505,16.145683055009478,2.0,83.46331800677731,7.981031013464023e-05,0.07903199300362318
Kepler-422,b,2014,282.629656,46.323357,0.009082872064807408,2455010.25005,0.00011,-9.4e-05,1,0.19367625001635766,1,0,1,Kepler,90.0,,,,1.15,0.06,-0.06,1.24,0.12,-0.12,5972.0,84.0,-84.0,13.435,12.357000000000001,12.126,0.082,0.011,-0.01,1.15,0.11,-0.11,0.43,0.13,-0.13,1119.8426741854428,7.8914483,5e-07,-5.1e-07,0.55,,,0.3506331859429962,12.890327840579483,136.66621483571015,2.0,573.4876221223847,0.0006446145737450289,0.5054102618168155
Kepler-787,b,2016,291.69246499999997,38.572907,0.00035702383471980975,2454966.8034099997,0.0018399999999999998,-0.0018399999999999998,1,0.054,1,0,1,Kepler,90.0,,,,0.65,0.03,-0.02,0.62,0.02,-0.02,4248.0,40.9,-33.57,15.854000000000001,13.937000000000001,13.306,0.07422795680240361,,,0.114,0.005,-0.006,0.00687,,,592.0111651744324,0.9283105,2.2e-06,-2.2e-06,,,,5.7506940977447645,1.2778238033270097,2.183481153305416,32.0,11.654742718044401,5.123744353314715e-06,0.0015196320206883065
Kepler-788,b,2016,290.00041400000003,38.539892,0.00035967676063793867,2454969.31155,0.00513,-0.00513,1,0.27033,1,0,1,Kepler,90.0,,,,1.16,0.13,-0.1,1.23,0.39,-0.17,6159.0,129.54,-186.01,15.290999999999999,14.193,13.9,0.39091896493164063,,,0.22699999999999998,0.08,-0.036000000000000004,0.0221,,,526.8083955593812,8.39846269,5.719e-05,-5.719e-05,,,,2.3431105820839826,2.5444386259230805,7.024007785742313,2.0,204.52760771027076,4.675771085327368e-05,0.01619560501679986
Kepler-789,b,2016,295.975153,38.946652,0.0003625719075666642,2454972.94642,0.0027300000000000002,-0.0027300000000000002,1,0.22625399999999998,1,0,1,Kepler,90.0,,,,1.01,0.09,-0.07,1.02,0.2,-0.11,5870.0,204.63,-120.74,14.507,13.454,13.091,0.38036405274807256,,,0.18899999999999997,0.037000000000000005,-0.021,0.0162,,,463.52349436784505,8.63847725,3.071e-05,-3.071e-05,,,,2.9758270375646836,2.1184973581474105,5.148820186833731,2.0,170.1845599547526,4.7104143294599346e-05,0.023681163976909187
Kepler-790,b,2016,286.917117,38.872221,0.0006210039642398471,2454975.33085,0.00255,-0.00255,1,0.098225,1,0,1,Kepler,90.0,,,,0.84,0.04,-0.05,0.8,0.05,-0.05,5208.0,139.26,-114.14,15.187000000000001,13.784,13.294,0.48727416449566024,,,0.19399999999999998,0.015,-0.012,0.017,,,321.78261309739725,13.73469807,4.026e-05,-4.026e-05,,,,2.8874988165378244,2.1745422618021037,5.403082912109472,2.0,118.61972775846554,5.42475460981656e-05,0.022047214992754915
Kepler-791,b,2016,293.595841,39.029477,0.00036155471145629165,2454967.11314,0.00484,-0.00484,1,0.26058000000000003,1,0,1,Kepler,90.0,,,,1.3,0.21,-0.12,1.47,0.61,-0.25,6383.0,218.04,-160.88,14.377,13.418,13.139000000000001,0.5858275127969708,,,0.272,0.11800000000000001,-0.062,0.03,,,487.56433258983486,14.5539759,0.0001002,-0.0001002,,,,1.8488114661465351,3.0488427588153213,9.534852197840243,2.0,200.2111643409781,3.8183267679926304e-05,0.018776603158817465
Kepler-792,b,2016,292.00681299999997,38.820733000000004,0.0002578166367639391,2454967.92026,0.00448,-0.00448,1,0.1658,1,0,1,Kepler,90.0,,,,1.09,0.09,-0.07,1.12,0.28,-0.13,5971.0,136.24,-175.96,14.981,13.787,13.453,0.46668719504262374,,,0.175,0.044000000000000004,-0.021,0.0142,,,446.04270191359643,11.30119217,6.491e-05,-6.491e-05,,,,3.285884408262622,1.961571627914269,4.513163373644383,2.0,160.1784184384129,3.406451402744809e-05,0.014495931667464806
Kepler-793,b,2016,295.21664,38.774343,0.00016705023060103037,2454966.4581,0.004070000000000001,-0.004070000000000001,1,0.12979000000000002,1,0,1,Kepler,90.0,,,,0.98,0.07,-0.07,0.97,0.2,-0.1,5745.0,145.41,-198.84,14.620999999999999,13.353,12.997,0.23436443210832247,,,0.122,0.025,-0.013999999999999999,0.00771,,,563.5900883961568,4.24153639,2.259e-05,-2.259e-05,,,,5.265661888503817,1.367495649174519,2.4504570148449427,32.0,11.322659774647029,2.175632043087747e-06,0.0011421664054171259
Kepler-794,b,2016,288.133701,38.996881,0.0001959875177235769,2454967.36532,0.0027600000000000003,-0.0027600000000000003,1,0.17396199999999998,1,0,1,Kepler,90.0,,,,1.19,0.11,-0.07,1.38,0.34,-0.22,5839.0,74.39,-64.99,13.459000000000001,12.337,12.024000000000001,0.4757139185572585,,,0.188,0.046,-0.03,0.016,,,479.55495988908274,11.13125132,3.571e-05,-3.571e-05,,,,2.986238691739532,2.107288377416472,5.085254505514797,2.0,176.38998095569883,2.6564841099077402e-05,0.02182987043115098
Kepler-795,b,2016,291.019046,38.54558,0.0002578166367639391,2454966.68225,0.0030800000000000003,-0.0030800000000000003,1,0.207367,1,0,1,Kepler,90.0,,,,0.94,0.04,-0.04,0.96,0.1,-0.07,5631.0,83.2,-75.42,13.331,12.142999999999999,11.767000000000001,0.844423741710668,,,0.15,0.016,-0.012,0.0109,,,289.51710270895353,29.6193421,0.0001144,-0.0001144,,,,4.005260836323508,1.6813471096408021,3.464329631881955,2.0,99.51076261078785,2.447891786964534e-05,0.022643113878196328
Kepler-796,b,2016,287.30785699999996,39.144731,0.00011960074068642899,2454969.8810900003,0.00278,-0.00278,1,0.104325,1,0,1,Kepler,90.0,,,,0.93,0.04,-0.04,1.09,0.3,-0.18,5475.0,79.05,-84.69,12.988,11.606,11.184000000000001,0.30300850076649705,,,0.11599999999999999,0.032,-0.02,0.00705,,,500.7295989309839,6.40087618,2.313e-05,-2.313e-05,,,,5.601356735700359,1.3002417647888869,2.2406902664924573,32.0,9.94603431239528,1.438694494678531e-06,0.001588992671583644
Kepler-797,b,2016,297.208965,41.781708,0.00044037954250803564,2454972.11225,0.0029100000000000003,-0.0029100000000000003,1,0.28929,1,0,1,Kepler,90.0,,,,0.96,0.1,-0.07,0.95,0.18,-0.09,5680.0,292.15,-205.19,14.556,13.293,12.897,0.8008949414975315,,,0.19399999999999998,0.038,-0.02,0.0168,,,298.3016536207366,27.07237711,9.275e-05,-9.275e-05,,,,2.853528242225614,2.1745422618021037,5.339517230790536,2.0,111.27296214168568,3.6039780543044666e-05,0.019811897540318136
Kepler-798,b,2016,292.478209,42.142291,0.0002879059716407281,2454973.74786,0.00375,-0.00375,1,0.230942,1,0,1,Kepler,90.0,,,,1.19,0.18,-0.09,1.29,0.56,-0.18,6224.0,124.3,-142.87,14.2,13.144,12.87,0.5468546118289243,,,0.213,0.09300000000000001,-0.03,0.0198,,,460.95846787456077,13.71933369,5.734e-05,-5.734e-05,,,,2.540998819346864,2.3875128956899387,6.293002450574561,2.0,175.87156346434477,3.421142821525479e-05,0.01904211310760999
Kepler-799,b,2016,287.174894,44.878571,0.004603008022777243,2455049.0457099997,0.0014,-0.0014,1,0.48378999999999994,1,0,1,Kepler,90.0,,,,0.95,0.05,-0.06,0.93,0.12,-0.07,5681.0,116.48,-90.98,15.12,13.969000000000001,13.600999999999999,2.3117664860486005,,,0.614,0.076,-0.051,0.119,,,173.75110677031788,133.4605235,0.000253,-0.000253,,,,0.6375583401312465,6.882314168796349,37.8215803847663,2.0,91.65521297478227,9.66126979561029e-05,0.038404148974260845
Kepler-800,b,2016,286.574823,44.795204,0.0010132360078977632,2454975.26113,0.00256,-0.00256,1,0.16058,1,0,1,Kepler,90.0,,,,0.85,0.04,-0.05,0.82,0.06,-0.06,5315.0,60.48,-67.05,15.762,14.446,14.042,0.4985836450604208,,,0.254,0.03,-0.023,0.0267,,,328.6809084882462,14.13176026,4.273e-05,-4.273e-05,,,,2.020636505426241,2.847081105658425,8.486018456077817,2.0,132.24232037550837,7.513212110974517e-05,0.02437640099300753
Kepler-801,b,2016,286.075243,44.664639,0.0008430043048516134,2454970.6677,0.0016699999999999998,-0.0016699999999999998,1,0.16611199999999998,1,0,1,Kepler,90.0,,,,0.67,0.03,-0.03,0.63,0.03,-0.02,4435.0,45.95,-38.89,15.314,13.489,12.888,0.3995627792661355,,,0.17800000000000002,0.006999999999999999,-0.009000000000000001,0.0147,,,268.53734084476,11.41928253,2.439e-05,-2.439e-05,,,,3.232476759601738,1.9951985701070853,4.672077576941719,2.0,96.37561541030568,6.505270002107313e-05,0.03590949207598049
Kepler-802,b,2016,286.015855,45.007767,0.0013018472589944052,2455002.91131,0.0022199999999999998,-0.0022199999999999998,1,0.23054000000000002,1,0,1,Kepler,90.0,,,,0.93,0.04,-0.05,0.9,0.12,-0.05,5507.0,61.6,-67.23,14.862,13.595999999999998,13.307,1.0290270026585107,,,0.316,0.042,-0.036000000000000004,0.0386,,,248.3454704898848,40.0587473,0.0001092,-0.0001092,,,,1.5170648295735065,3.542037910976623,12.268176494554448,2.0,106.97515251333401,6.23748341981637e-05,0.028389212116512342
Kepler-803,b,2016,299.22160499999995,44.693874,0.0009617633910354106,2455000.63242,0.00135,-0.00135,1,0.265283,1,0,1,Kepler,90.0,,,,1.05,0.05,-0.05,1.12,0.16,-0.11,5919.0,99.49,-100.93,13.672,12.415,12.074000000000002,1.2468979329134229,,,0.33799999999999997,0.049,-0.034,0.0434,,,270.5049374969954,50.28638192,8.862e-05,-8.862e-05,,,,1.3938553680758186,3.788635487057274,13.793752846208886,2.0,118.56559307811911,4.7769168796556617e-05,0.03836115016829607
Kepler-804,b,2016,293.37227,44.785137,0.0002866714841044508,2454971.20222,0.0019,-0.0019,1,0.19925,2,0,1,Kepler,90.0,,,,1.01,0.04,-0.04,1.05,0.13,-0.09,5817.0,93.12,-78.6,13.749,12.630999999999998,12.3,0.5341189447757758,,,0.17300000000000001,0.021,-0.013999999999999999,0.0139,,,393.28557719681083,14.37457351,3.236e-05,-3.236e-05,,,,3.3293125983713514,1.9391536664523918,4.417814851665979,2.0,141.00198815798262,3.361328392056538e-05,0.024325113726982362
Kepler-804,c,2016,293.37227,44.785137,9.965351734514034e-05,2454965.15945,0.00456,-0.00456,1,0.18571,2,0,1,Kepler,90.0,,,,1.01,0.04,-0.04,1.05,0.13,-0.09,5817.0,93.12,-78.6,13.749,12.630999999999998,12.3,0.4095576583541387,,,0.102,0.018000000000000002,-0.012,0.00489,,,449.12733233909336,9.65185017,5.013e-05,-5.013e-05,,,,5.714607767360197,1.1433160345557454,1.5541809082479598,32.0,9.944450666766254,1.363621770599966e-06,0.0009868198159043574
Kepler-284,c,2014,293.146491,47.729649,0.0008738013089904679,2455022.30068,0.00575,-0.00575,1,0.223,2,0,1,Kepler,90.0,,,,0.8476470588235294,,,0.81,0.36,-0.36,5615.0,200.0,-200.0,15.824000000000002,14.559000000000001,14.155,0.213,,,0.233,0.105,-0.105,0.023,,,528.0022413982391,37.514456,0.00035,-0.00035,,,,2.254956436982235,2.6116925103087127,7.31005335167752,2.0,207.51982022984728,0.00011224799239989642,0.03457184185940671
Kepler-285,b,2014,291.390905,48.065609,0.00023177326621346377,2454967.56281,0.00251,-0.00251,1,0.0859,2,0,1,Kepler,90.0,,,,0.8476470588235294,,,0.81,0.35,-0.35,5411.0,200.0,-200.0,15.173,13.887,13.435,0.036,,,0.12,0.052000000000000005,-0.052000000000000005,0.00742,,,1237.6620964146357,2.633867,1.2e-05,-1.2e-05,,,,5.32522853453276,1.3450776877126416,2.358286776932487,32.0,24.99657494615361,6.802321825851457e-06,0.002410101870199489
